screen_name,device_count,fav_avg,fav_max,fav_std,fav_total,len_mean,rt_avg,rt_max,rt_std,rt_total,time_delta,follower,friends,eleted
EmilyTesterLD,3,0.289473684,3,0.692360369,55,98.91052632,4980.036842,852017,61652.06913,946207,1.899470899,1041,484,0
NickPavilion15,3,0.497787611,33,2.095611611,225,120.4867257,32.84070796,3889,276.828349,14844,0.804878049,1098,1804,0
theodoraclarke,3,1.398886827,217,7.68889995,1508,133.3191095,115.6456401,19133,876.9605593,124666,0.338904364,3630,4954,0
KerryMP,4,3.878731343,133,9.77213499,4158,110.6110075,43.58955224,18883,728.749254,46728,0.227824463,5000,5000,0
SpozPoet,2,0.655813953,15,1.873350726,141,113.5395349,340.427907,19803,1779.383139,73192,1.705607477,880,115,0
Greg4Broxtowe,4,9.696202532,576,46.38715842,1532,108.7974684,65.74050633,5421,474.985825,10387,0.23566879,1347,700,0
Anna_Soubry,4,76.61978022,3603,268.9746719,34862,108.4725275,159.5010989,18814,1003.601446,72573,0.213656388,5000,605,0
richardbaum,3,0.14204867,19,0.824547614,251,120.6893039,1831.829655,410291,12598.32495,3236843,0.18799547,434,38,0
Invernessbelle,4,0.223425197,18,0.933983552,227,115.3681102,293.8503937,87473,3440.943237,298552,0.359605911,604,1346,0
ellanOrnell,4,0.956962025,11,1.822689871,378,124.4658228,123.7873418,28735,1546.10879,48896,0.92893401,806,1364,0
StuartTuckwood,3,1.420915033,35,2.661137739,2174,126.1215686,523.9411765,440266,11833.25126,801630,0.235448005,810,1015,0
annamcmorrin,3,4.179624665,165,11.53418571,1559,123.1367292,141.2627346,15338,942.6111475,52691,0.956989247,5000,5000,0
MichaelDeemPC,4,1.642857143,25,4.063902819,115,121.3857143,8.257142857,65,12.49764059,578,4.115942029,215,238,0
davidkurten,4,26.17641921,1088,75.22022609,29972,122.8593886,371.8829694,59095,2212.631125,425806,0.319055944,5000,616,0
GrenvilleHam,1,0.957393484,42,3.720927637,382,118.3483709,783.047619,225279,11321.90174,312436,0.91959799,1123,1087,0
Tomh1992,3,0.248945148,15,1.158917428,59,119.4514768,204.1476793,19803,1408.496493,48383,1.495762712,668,1476,0
NigelCarterUKIP,4,0.370967742,36,1.640855798,299,58.00992556,17.3101737,4423,195.5372774,13952,0.172670807,1641,858,0
CherylGillan,4,1.595282433,333,12.18276209,2570,121.7188082,212.0862818,67255,2479.86595,341671,0.226708075,5000,1335,0
SpencerPitfield,4,3.08,211,9.315517332,2926,121.4757895,47.64105263,10794,446.8511098,45259,0.124341412,4433,5000,0
ChesterfieldLD,3,0.471830986,10,1.196789496,67,117.5140845,107.3591549,3146,366.8169007,15245,2.482269504,475,516,0
HelenCBelcher,4,0.846264368,30,2.452581998,589,111.5948276,283.8606322,18187,1263.101798,197567,0.13381295,1683,492,0
Patsindorset,4,0.056910569,6,0.394814504,49,125.4715447,1060.648084,410289,14421.36393,913218,0.423255814,839,962,0
MarkFieldUK,2,4.736111111,29,5.442867544,682,123.7013889,11.36805556,442,39.22632806,1637,2.545454545,5000,228,0
lfmcnally,4,2.672853828,65,7.226991234,1152,75.13457077,302.9327146,30604,1861.530065,130564,0.074418605,904,449,0
Jonathan_Elmer,2,0.428571429,17,1.474269103,96,116.7723214,241.1517857,28355,2040.211037,54018,1.618834081,1234,1906,0
PaulJamesOakley,2,7.015399423,332,21.25842988,7289,110.5736285,627.9258903,205271,7277.27407,652415,0.352601156,5000,1955,0
chrisjsuk,3,0.302816901,11,0.964068817,215,110.2,415.956338,207536,7808.959022,295329,0.516220028,1533,2246,0
MrPeterKeith,4,1.768518519,21,3.204760584,191,107.4537037,106.3611111,1945,325.3380708,11487,0.345794393,543,528,0
MartinVickers,3,24.25925926,475,89.19126041,655,109.0740741,22.62962963,372,70.43260406,611,11.30769231,5000,169,0
susanelanjones,4,2.550488599,500,21.16739299,1566,114.7117264,19.89087948,3115,181.5379093,12213,0.597063622,4184,73,0
CopelandTories,4,1.114285714,29,3.867604859,156,121.9142857,27.91428571,1048,100.5562022,3908,1.129496403,619,422,0
Corbychris,4,0.180494905,41,1.631039279,124,109.9708879,1125.528384,410289,15995.80918,773238,0.271137026,404,388,0
GreenMatHandley,4,0.671641791,18,2.288113736,45,112.4626866,46.74626866,711,132.2345658,3132,3.212121212,189,276,0
jimforcovsouth,4,1.617647059,93,6.138785595,440,121.6213235,200.2941176,18814,1397.580155,54480,0.3099631,1095,773,0
Tim4Crawley,2,2.634920635,50,4.944030404,498,113.0793651,247.8465608,40244,2929.073693,46843,1.946808511,923,744,0
GavinBarwell,4,7.915544041,1140,34.36167911,15277,112.1994819,139.1937824,68998,2277.46375,268644,0.189735614,5000,1524,0
GhillyFlower,4,0.235990529,36,1.339238092,299,129.0055249,355.2423047,56283,2098.892182,450092,0.161137441,751,1091,0
CroydonLibDems,4,0.639240506,12,1.906744706,101,121.9493671,206.7594937,4438,647.6098942,32668,0.675159236,616,669,0
JennyChapman,4,1.738437002,111,6.205642637,3270,108.7522594,665.599681,676286,16471.62985,1251993,0.193085106,5000,2247,0
pmcuthbertson,4,0.308219178,47,2.833423479,90,117.260274,33.46575342,1931,161.9482695,9772,1.243986254,1189,1868,0
Simon_Beard,4,0.504950495,7,1.139947562,51,112.8316832,126.0990099,3734,519.5056391,12736,3.59,390,75,0
AndyHollyer,4,0.527472527,14,1.686016564,96,123.3241758,193.1538462,5646,573.7685892,35154,1.729281768,235,410,0
helenhayes_,4,8.017751479,1289,47.97564389,6775,119.7751479,205.8887574,141820,4880.59324,173976,0.119668246,5000,2180,0
ArklessRichard,2,5.821285141,229,18.63758641,2899,122.4799197,59.5502008,4640,272.188886,29656,0.736418511,5000,715,0
norman_mathew,2,0.572164948,13,1.594917331,111,124.2010309,938.8608247,50469,5051.955308,182139,1.860103627,223,531,0
meenahansgreen,3,0.910714286,4,1.130372658,102,111.125,321.5446429,26434,2546.098657,36013,3.288288288,173,157,0
PeterMcilvenna,4,2.086956522,368,22.84382334,576,118.442029,382.4202899,20343,1933.972085,105548,1.214545455,266,398,0
NigelBakhai,3,1.222222222,4,1.39664501,11,100.6666667,125.8888889,1019,316.6692787,1133,4.875,669,993,0
stephenctimms,4,1.135371179,237,8.020026832,1560,124.4570597,58.19286754,18096,666.2036747,79957,0.227967953,5000,979,0
kirstenoswald,4,8.85584563,530,27.87964022,7802,115.846765,65.94324631,10465,445.482311,58096,0.120454545,5000,3601,0
SandyBatho,3,4.875,22,6.437601132,117,113.5833333,1.416666667,8,1.998263135,34,1.130434783,153,40,0
NigelSussman4MP,2,0.390870185,41,2.116743107,274,103.5149786,200.2268188,58681,2550.362612,140359,0.522857143,296,506,0
BambosMP,3,10.42857143,55,11.05942277,949,131.7692308,13.35164835,539,56.08556525,1215,4.055555556,5000,1488,0
ee_labour,4,0.710810811,56,3.569410867,263,128.4702703,502.7810811,18684,2105.793818,186029,0.991869919,670,777,0
JoeJLevy,4,1.456193353,28,3.51523005,482,124.4048338,105.5891239,14967,930.3296919,34950,1.1,675,1060,0
martinwhybrow,4,1.101910828,15,2.417254097,346,126.7802548,139.7165605,27414,1581.851741,43871,1.169329073,1303,1627,0
Gary_Middleton,2,2.274541101,127,6.353735782,2850,119.8954509,118.7150838,18587,811.2100227,148750,0.291533546,2943,1003,0
sullivan_jed,4,1.066929134,217,10.12186808,542,121.9507874,690.4586614,38054,2822.873371,350753,0.710059172,705,697,0
EdwardLeighMP,4,13.24311927,549,42.99680566,2887,128.2385321,9.651376147,447,32.99468296,2104,1.68202765,4620,168,0
Abbott4Gedling,4,1,10,2.433321317,76,122.2368421,255.6184211,4988,692.7658138,19427,4.613333333,859,2652,0
lottifairbanks,3,0.353982301,16,1.385259657,80,107.880531,1243.880531,130829,9327.310141,281117,1.564444444,417,904,0
Katewatson67,3,3.97826087,141,11.57337486,915,127.1304348,182.7086957,20728,1400.580106,42023,1.554585153,1250,607,0
ewanhoyle,2,0.141242938,6,0.595663519,75,118.7890772,1643.619586,104701,7873.091241,872762,0.690566038,1491,1195,0
PollokLabour,4,3.272727273,17,4.398847833,108,123.6969697,9.575757576,243,41.38879244,316,0.875,145,178,0
cj_dinenage,4,2.48482659,85,7.300411806,3439,124.7413295,1711.672688,852016,30843.98188,2368955,0.264642082,5000,847,0
MandyGarford,4,0.436363636,27,1.422652749,456,96.49952153,163.0813397,38841,1683.55574,170420,0.350574713,856,1476,0
JamesWillisLD,4,0.709677419,6,1.178486775,66,115.0430108,105.0215054,3145,383.0721872,9767,0.456521739,325,1726,0
AnneMilton,3,3.703703704,26,4.698816359,400,92,58.36111111,6111,585.1354617,6303,2.925233645,5000,668,0
alastairis,4,0.773333333,50,2.84678376,522,126.0918519,539.1333333,55567,3564.871606,363915,0.028189911,1505,2536,0
GreenRebJohnson,4,1.708333333,53,5.029737954,410,132.2333333,289.8166667,11487,1285.774053,69556,1.489539749,769,279,0
luke_r_parker,4,1.555555556,54,7.239174244,98,121.8888889,694.6349206,34351,4292.101126,43762,5.661290323,399,338,0
HackneyTogether,4,0.480851064,19,1.310076328,339,121.4170213,163.6156028,24757,1682.06506,115349,0.065340909,114,522,0
DavidDavisMP,2,208.5357143,1046,191.1727869,5839,126.7857143,174.3928571,1474,267.3119285,4883,9.925925926,5000,35,0
DerekTwiggMP,2,8.92760181,153,14.36291757,1973,125.7782805,15.38914027,548,53.77044109,3401,1.65,4123,378,0
MarkJSewards,3,3.747203579,182,12.58993899,1675,110.5928412,6107.221477,676286,46212.83549,2729928,0.816143498,4025,2671,0
NavinShah2016,4,4.731343284,195,15.23342302,951,130.119403,43.32338308,3138,278.0731854,8708,1.825,2339,499,0
GarethThomasMP,4,3.53820598,97,7.642078528,1065,126.7873754,56.31229236,2772,252.9619136,16950,0.093333333,5000,3400,0
Phil_Broughton,4,1.428093645,86,5.493445171,427,102.8829431,87.13712375,12146,901.3001411,26054,1.17114094,310,373,0
MikeHillMP,4,3.640692641,119,10.177468,841,106.9047619,31.004329,2040,174.9543539,7162,1.591304348,1669,105,0
CllrCarlJackson,4,1.316176471,11,2.053340914,179,129.0955882,66.17647059,3693,397.8827399,9000,2.651851852,304,362,0
domcgraham,4,0.444983819,20,1.345993365,550,110.8074434,709.2322006,410286,12153.53272,876611,0.153036437,901,1835,0
AmberRuddHR,3,29.53250774,1304,108.785875,9539,126.8390093,67.80185759,3751,254.2070249,21900,1.133540373,5000,2268,0
paulgraylocal,4,0.111872146,10,0.661253592,49,122.1849315,756.5799087,169389,8511.597308,331382,0.745995423,114,150,0
AlanMakMP,4,2.306909091,74,5.047878717,3172,134.8465455,57.66472727,10638,481.9724069,79289,0.266375546,5000,2248,0
billnewtondunn,4,1,6,1.732050808,20,95.7,0.55,5,1.160818677,11,17.78947368,1442,105,0
SallySymington,4,0.6875,13,1.699954043,55,111.125,36.2,654,120.4782553,2896,1.291139241,85,107,0
MartinYFx2016x,2,0.202970297,23,0.975639465,205,121.9336634,83.17425743,21980,1013.276318,84006,0.3567889,380,555,0
Offord4Hendon,4,7.174603175,538,41.71934689,1356,121.7936508,161.5555556,8416,727.1366569,30534,1.930851064,5000,59,0
timscottuk,3,1.933092224,75,5.889047119,1069,109.8842676,817.4502712,146856,7582.66504,452050,0.663043478,4849,5000,0
LizMcInnes_MP,4,12.14145031,1333,62.28448358,13562,125.1199642,225.778872,45333,1971.067834,252195,0.157706093,5000,2557,0
RichardCano2,3,0.731277533,37,3.207650498,332,118.685022,1074.488987,207529,9966.864253,487818,0.604856512,166,141,0
jh66111,4,0.604353393,58,2.871277069,472,118.5275288,836.5428937,96900,4748.842543,653340,0.467948718,517,391,0
Dawn_Barnes,4,1.424906467,143,6.121048638,2666,112.738108,254.5088188,60879,2785.27614,476186,0.187165775,2675,2314,0
martinmccluskey,4,5.590631365,253,19.43492546,5490,113.2107943,294.3798371,141821,4689.889362,289081,0.091743119,3432,1584,0
DonaldBoyd7,4,0.428571429,3,0.670059394,42,94.20408163,5.336734694,223,29.48674689,523,3.731958763,87,89,0
RRitchieC,3,0.288135593,4,0.737628988,51,117.3389831,107.9378531,6253,554.1882256,19105,1.988636364,66,97,0
IoWBobSeely,4,0.440409683,14,1.350455548,473,108.6769088,433.7672253,234254,7933.692457,465866,0.334575955,3180,633,0
davidherbertst,2,0.355555556,3,0.655084577,32,108.5111111,46.15555556,2583,285.1148272,4154,4.08988764,195,130,0
emmadentcoad,4,0.378497791,18,1.423413551,257,122.0029455,584.9351988,22489,1958.880175,397171,0.089970501,5000,969,0
KetteringGreens,2,1.658823529,9,2.318990354,141,117.0352941,405.3882353,27699,2995.195746,34458,4.345238095,241,445,0
Elsiethered,3,0.710594315,113,5.80020194,275,125.5193798,280.3074935,18722,1370.529444,108479,0.948186528,230,68,0
CSkidmoreUK,3,2.163299663,126,7.160634052,1285,135.0841751,14.03872054,781,48.67763315,8339,0.57841484,5000,658,0
LesleyLaird,4,0.16467916,15,0.948486659,290,129.1010789,888.8188529,197855,8420.820405,1565210,0.143181818,3584,339,0
KnowsleyGreens,2,0.557522124,21,2.334572986,63,118.8672566,279.1504425,12399,1479.155961,31544,2.8125,154,60,0
NeilMiney,4,0.489583333,23,2.51658992,47,127.8125,438.4895833,5751,981.3062085,42095,3.673684211,82,168,0
hilarybennmp,3,60.80092593,7758,307.4876724,52532,112.9548611,278.4641204,41039,1908.052677,240593,0.42410197,5000,287,0
JonAshworth,4,44.51181102,1723,151.1143446,22612,121.1614173,430.6200787,18964,1770.157589,218755,0.082840237,5000,2337,0
Jack2Hickey,4,2.162475822,41,4.652395242,1118,111.696325,124.9245648,15414,912.587121,64586,0.707364341,774,743,0
leicesterliz,4,29.31878307,1480,89.54462378,44330,111.9451058,414.5039683,96218,4429.48654,626730,0.221045665,5000,1567,0
PeterTFortune,3,0.51122449,34,1.891138446,501,115.3142857,175.9081633,36496,1436.307653,172390,0.373850868,1118,811,0
elliereeves,3,14.64897959,1388,100.381066,3589,123.3632653,116.0163265,18684,1220.366873,28424,1.487704918,5000,1997,0
MusicmanTOURS,3,0.087420043,10,0.556825793,41,110.5714286,0.063965885,7,0.423411426,30,0.773504274,96,381,0
DavidRutley,3,2.716292135,381,20.45042962,967,130.7219101,35.66853933,5473,311.7078224,12698,1.028169014,5000,1176,0
PirateBlackburn,4,0.682857143,16,1.921158239,239,121.7257143,124.7714286,20889,1272.02544,43670,0.074498567,179,383,0
johnbridges51,2,0,0,0,0,86,17.5,33,15.5,35,59,163,257,0
kemiabidogun,4,0.066666667,1,0.249443826,1,111.4,2.2,18,4.415125517,33,5.285714286,18,101,0
phileckersley,2,1.818181818,15,3.087163506,100,108.0727273,0.927272727,10,1.837533381,51,6.611111111,376,290,0
Afzal4Gorton,4,7.712418301,97,12.20664836,2360,130.6699346,695.0163399,38525,3175.105297,212675,0.170491803,5000,4228,0
AmyKitcher,3,2.115755627,155,7.042323315,1974,100.7877814,677.4608789,148160,6633.349432,632071,0.391630901,1945,463,0
Fionna_T_,3,0.36743215,55,2.719039781,176,127.3277662,2144.302714,410291,19557.7341,1027121,0.763598326,677,1282,0
_MarkGlasgow,2,1.084931507,21,2.478602746,396,124.4684932,4.071232877,117,8.405501777,1486,1,417,120,0
fredgrindrod,4,1.785714286,11,2.262907046,150,132.2142857,751.0595238,23022,3524.542552,63089,0.385542169,294,416,0
rowlem,3,0.454545455,4,1.03252879,10,120,105.1363636,991,223.3055989,2313,17.38095238,80,94,0
CharlynnePullen,4,1.936170213,49,5.503980205,182,124.1382979,22.27659574,659,95.34934695,2094,3.892473118,1978,2300,0
grahamfindlay,2,0.74375,9,1.365864538,119,111.7625,6893.2,1086067,85586.01112,1102912,2.270440252,928,2157,0
DavidTCDavies,4,15.17704918,921,57.87111474,13887,121.820765,69.95846995,35909,1199.822204,64012,0.400437637,5000,1162,0
angela_feeney,2,2.025787966,84,5.391750014,1414,79.33954155,92.47851003,35130,1361.126122,64550,0.525107604,2146,2978,0
abmacneilsnp,4,0.921985816,37,3.561159509,130,108.0141844,88.45390071,7058,631.528782,12472,2.607142857,962,306,0
Chantal4Labour,4,1.8,14,3.560898763,180,120.78,607.24,25433,3420.304513,60724,0.323232323,201,115,0
RichardBenyonMP,3,7.49034749,901,40.87419374,7760,111.6805019,223.1718147,104234,3487.351814,231206,0.353623188,5000,467,0
AlexSkirvinLAB,4,1.115015974,51,4.027009222,349,121.2555911,605.1597444,44126,3179.594997,189415,0.118589744,575,1196,0
NewcastleEastLD,4,0.136897001,25,0.951651152,210,113.3741851,117.1101695,20377,763.1710599,179647,0.237442922,309,256,0
DuncanCCrute,4,1.75,11,3,56,125.34375,264.75,4988,891.9975126,8472,0.935483871,165,94,0
Marie4NA,4,1.15136876,17,1.994263648,715,106.2254428,406.2962963,157539,6411.074922,252310,0.053225806,402,397,0
james_labour,4,0.805369128,7,1.366806165,240,130.5939597,522.204698,23013,1801.305152,155617,0.121212121,314,397,0
Simon4NDorset,4,1.355481728,26,2.88365969,1224,117.5149502,92.00996678,5396,416.5811557,83085,0.23059867,5000,1185,0
cmartinLD,3,1.455357143,24,3.01451368,163,98.58928571,1.098214286,30,3.430326467,123,3.126126126,605,668,0
WeLikeMike,2,0.5,2,0.731925055,7,94,0.642857143,3,1.23097771,9,26,671,1739,0
NEHantsGreens,4,2.133550489,22,3.203989995,655,120.0325733,105.3941368,13498,809.755469,32356,0.395424837,636,561,0
sasharosenorris,2,1.063492063,7,1.489359252,67,99.47619048,0.412698413,11,1.454439516,26,5,216,113,0
tomssthornhill,3,0.422110553,16,1.623543357,84,119.040201,1972.286432,70103,8811.870046,392485,1.762626263,689,1747,0
dempsey4labour,4,1.915789474,24,3.550131674,182,115.5578947,125.0526316,1269,281.5377835,11880,3.787234043,1321,956,0
rehalfrances,2,0.463414634,8,1.144393779,76,111.2073171,565.0121951,14986,2019.416853,92662,2.239263804,418,733,0
GlindonMary,4,1.189655172,17,2.709860008,138,121.1551724,607.1293103,25434,3000.736084,70427,0.408695652,985,222,0
OwenTemple2,3,2.413265306,31,5.158471094,473,115.6581633,109.8265306,6003,597.5424419,21526,1.861538462,391,72,0
ddothill,2,0.213114754,3,0.603670578,13,116.147541,3250.721311,106922,14162.99401,198294,6.05,369,1174,0
rm113,3,0.089820359,4,0.37634147,45,114.007984,1299.726547,80502,6540.57257,651163,0.726,314,200,0
JGray,3,6.852941176,167,28.10707714,233,110.6764706,426.9705882,10578,1797.653462,14517,10.12121212,5000,97,0
Michael_Ellis1,1,3.36123348,65,7.439736997,763,134.9823789,274.7268722,15414,1266.799417,62363,1.619469027,5000,222,0
GeorgeSmid,2,0.274368231,29,1.960943572,76,119.5054152,116.9458484,6896,666.8026846,32394,1.31884058,178,108,0
NorwichChloe,3,4.19123506,103,8.419012045,1052,127.1035857,13.0876494,926,70.14697353,3285,1.276,5000,337,0
LanaHempsall,3,1.321678322,21,2.436899895,189,95.24475524,20.27272727,1313,148.8891821,2899,2.542253521,854,478,0
KirstyJonesNGP,4,1.060301508,15,2.313687025,211,118.361809,145.0251256,5772,611.5810587,28860,1.393939394,345,530,0
ANorrisMP,4,1.323360184,294,10.29172502,1150,103.9275029,285.5512083,96903,3609.528871,248144,0.421658986,3616,1159,0
Marcus4Nuneaton,2,2.672106825,82,6.878614303,1801,115.0059347,122.8813056,49673,1965.92198,82822,0.543833581,5000,656,0
JBrokenshire,2,10.51929825,413,32.24572018,2998,128.8561404,123.0245614,18684,1116.901169,35062,1.278169014,5000,1774,0
nicolablackwood,2,4.117593437,245,17.81331916,4517,129.6718323,358.4147675,67256,3110.115823,393181,0.333941606,5000,1964,0
angelasmithmp,4,2.232693912,228,13.73707834,2677,115.3035863,257.5988324,135442,4095.154784,308861,0.303005008,5000,2678,0
dougilawson,4,0.297029703,12,1.162203618,90,116.2409241,114.1320132,4807,446.5333678,34582,0.460264901,66,119,0
CllrPeterBarret,3,0.90776699,35,3.483140791,187,106.4126214,35.34951456,2554,192.1169602,7282,1.707317073,319,310,0
FflurElin,4,2.213017751,69,6.181826467,748,119.9378698,279.3609467,47126,2984.74655,94424,1.086053412,804,322,0
bobkilmister,3,1.111111111,5,1.6292087,20,98.5,1548.5,27480,6289.91038,27873,20,134,132,0
Philippa4Pembs,4,0.168205805,25,1.033766176,255,126.055409,686.6055409,101238,4059.692768,1040894,0.240924092,330,379,0
MpHendrick,2,1.087912088,18,2.704893212,396,129.5989011,562.717033,23441,2259.408292,204829,0.909090909,3125,1065,0
MercerRyanJ,3,2.358490566,49,5.337281972,625,115.0830189,86.58490566,7110,499.4774716,22945,1.378787879,1226,1124,0
AllanKnox4RV,4,1.662337662,15,2.316571524,128,118.8831169,59.51948052,804,163.5555913,4583,0.263157895,,,0
ZacGoldsmith,3,23.03137255,1624,88.28493863,23492,116.3,120.8745098,29073,991.041046,123292,0.359175662,5000,1029,0
Peter4MP,4,0.574468085,4,0.954526674,81,108.9007092,39.71631206,1780,196.632116,5600,0.25,93,135,0
KevinBarronMP,4,4.911255411,82,9.948934711,2269,126.961039,115.0865801,18542,1019.034381,53170,0.793926247,3362,290,0
claire4rugby,1,0.193693694,12,1.260400285,43,131.1081081,573.1081081,22471,2798.719956,127230,1.65158371,457,331,0
chrisclarkcpfc,4,0.782191781,30,2.429941229,571,122.0013699,937.609589,150383,8201.340838,684455,0.497942387,1494,3096,0
JackPCarrington,3,0.24,2,0.512249939,6,134.76,13.56,173,40.49205354,339,13.70833333,102,388,0
ClapcoteS,4,7.182692308,67,9.918673553,747,126.4711538,334.6153846,6764,1129.550398,34800,2.436893204,256,266,0
daniel4shrews,2,0.105263158,2,0.446593757,2,121.1578947,652.8421053,5592,1356.413936,12404,0.166666667,27,88,0
MicalmusRolfe,4,0.816793893,12,2.029558395,107,109.259542,945.8778626,67256,6065.994696,123910,2.646153846,488,668,0
Mad_Mike_Young,4,1.4,8,1.925270544,21,76.6,0.733333333,4,1.123486636,11,3.428571429,78,35,0
lincsgreenparty,4,0.632778265,77,3.645213938,722,132.260298,257.2059597,14851,1041.628014,293472,0.321052632,1372,313,0
VoteGreenHarman,4,0.764705882,6,1.201930397,104,108.7205882,323.0073529,22991,2026.298344,43929,0.207407407,52,30,0
simonsaggers,3,1.477272727,8,1.802632373,65,108.0909091,1.363636364,9,2.012358511,60,8.418604651,730,1399,0
MartenKats,4,0.902970297,51,3.428548041,456,117.4970297,467.6594059,44767,2726.256097,236168,0.166666667,1027,456,0
LNethsingha,4,0.640077821,20,2.03969098,329,124.1128405,736.8891051,104701,5606.944193,378761,0.076023392,1044,457,0
chrisj_brown,2,0.94,11,2.378318734,47,127.26,317.56,6158,1004.200541,15878,7.06122449,200,182,0
AndrewAAD,3,0.122699387,8,0.707306358,20,118.5276074,600.9386503,23987,2161.737769,97953,1.691358025,63,81,0
pdehoest,3,0.76,16,1.491803245,247,121.7292308,675.8984615,105066,6403.360594,219667,1.067901235,132,92,0
trussliz,2,13.99408284,426,36.23101372,4730,120.3964497,40.18639053,835,98.35200123,13583,1.077151335,5000,1253,0
libdemdaisy,1,1.876893939,128,7.405976051,1982,108.3494318,40.73674242,4557,248.5447776,43018,0.346919431,4431,3027,0
JackEEaston,4,0.825396825,7,1.291482261,52,115.6825397,0.841269841,11,1.887354319,53,5.903225806,107,61,0
jacksonngUK,4,0.49,36,2.573564325,147,129.54,282.14,10737,861.0418691,84642,1.217391304,1369,1003,0
JessNorthey,3,1.216216216,11,2.68262815,45,122.3513514,67.37837838,804,166.3849901,2493,2.5,136,81,0
BoudicaM,4,0.4,4,0.916515139,8,94.75,0.7,12,2.628687886,14,17,88,58,0
ACunninghamMP,4,1.974489796,73,6.827642065,1548,130.9528061,292.8660714,18814,1078.344506,229607,0.114942529,5000,924,0
DaveTheBrief,4,2.244191144,275,12.03165097,5119,112.6549759,318.915388,108908,2979.243785,727446,0.160526316,917,1494,0
PaulWilliamsMP,2,8.653594771,107,14.79812754,1324,118.5098039,183.0718954,26174,2108.402834,28010,2.348684211,5000,1223,0
Andi_Mohr,4,0.347988077,29,1.328493642,467,120.9456036,1017.806259,97594,5674.351426,1365896,0.182699478,457,669,0
ClaireHiscott,3,0.872641509,54,3.279842179,370,129.5943396,37.2759434,2498,191.3688816,15805,0.85106383,1340,777,0
SLunnon1,4,0.714084507,21,1.899206341,507,121.2394366,200.2774648,22324,1168.238901,142197,0.510578279,790,494,0
theresecoffey,4,3.392676768,201,10.71396224,2687,115.6691919,232.2058081,49673,2112.008906,183907,0.237673831,5000,517,0
RobPocock1,4,1.344155844,91,3.837772209,1449,115.3766234,79.68923933,20918,1004.3401,85905,0.337975859,1312,45,0
greenclairejp,4,0.194508009,15,0.908221814,85,119.2448513,189.1441648,18722,1210.38615,82656,0.071100917,150,295,0
DansBoucher,3,0.401515152,7,1.179752468,53,124.0833333,115.7424242,6236,561.6226575,15278,2.786259542,356,387,0
MikeEOCarroll,4,1.690789474,111,9.640398518,257,125.4671053,129.125,3796,500.9135774,19627,1.463576159,64,129,0
SamJRushworth,4,0.911945813,28,2.341056803,1481,120.395936,527.5689655,440270,11204.09097,856772,0.194701171,1772,858,0
TauntonGreens,3,0.574647887,24,1.837613142,204,121.8056338,240.7802817,13026,1046.371341,85477,1.031073446,1482,1104,0
BrianMead4MP,4,0.1,2,0.351188458,6,131.8333333,1933.9,18055,3385.40285,116034,0.457627119,43,70,0
DrRosena,4,27.63103448,2419,127.1514508,16026,128.9086207,217.012069,31021,1916.222213,125867,0.141623489,5000,4322,0
DanWatkins,3,4.275609756,93,8.176188325,5259,120.9105691,52.10731707,7560,400.9216372,64092,0.297803092,3242,1079,0
NickTorfaenMP,2,4.292841649,163,10.09393334,5937,113.2176428,77.18148952,18684,884.4134468,106742,0.264833575,5000,3710,0
SNewtonUK,3,1.05,21,2.51611473,378,126.0111111,23.24166667,1048,101.8049875,8367,0.966573816,5000,1402,0
tbisdee,3,0.273809524,4,0.678780252,23,118.3095238,2506.702381,49149,8471.36105,210563,3.903614458,83,226,0
CllrNickVarley,2,1.131258457,413,15.28060796,836,113.3031123,216.7726658,40112,1991.970544,160195,0.491869919,371,587,0
ThyPirateDave,4,0.935483871,38,2.421149872,1160,111.1653226,54.12822581,35531,1240.021713,67119,0.123486683,530,586,0
GreenPartyAJ,4,0.62601626,11,1.664543561,154,128.1422764,49.28861789,4873,343.1105235,12125,1.355102041,134,215,0
AnthonyMangnal1,4,1.275862069,11,2.405404142,37,125.2758621,27.68965517,662,120.2879028,803,1.071428571,305,628,0
FaisalRashid6,3,1.160451977,21,1.930784162,1027,98.0779661,3.842937853,851,33.28889413,3401,0.414027149,2925,693,0
GrahamEvans,4,0.880372175,47,2.862194603,1987,125.8210013,409.402747,218526,5761.400327,924022,0.162234043,5000,2477,0
PeterBoneUK,2,2.631818182,164,15.27894827,1158,124.2886364,40.5,3460,185.6189278,17820,0.587699317,5000,148,0
wellsmp,3,0.624113475,17,1.648291646,88,134.6808511,178.0780142,4726,674.0851018,25109,2.607142857,221,409,0
JohnHealey_MP,3,16.37931034,915,57.79255737,11400,125.5474138,45.74425287,1983,168.0075792,31838,0.526618705,5000,221,0
FloClucas,4,0.64091197,75,2.936675675,1012,107.0620646,848.1032299,207535,7455.154753,1339155,0.077313054,352,99,0
AlexWilliams175,1,2.941979522,68,6.948865808,862,115.0102389,65.05119454,4988,378.4032567,19060,1.25,2840,3091,0
JoHayesLibDem,4,1.192640693,57,4.094620845,1102,112.3917749,677.3365801,227795,9113.253973,625859,0.174431203,1894,1173,0
amybertaut,3,0.354554358,26,1.580875953,362,120.9647405,2817.342801,410286,18251.59751,2876507,0.337254902,799,2908,0
ClarkVasey,3,0.495382032,33,1.85759263,590,131.63644,129.1805206,17242,627.2608801,153854,0.305882353,341,138,0
hazel_thorpe,4,0.078651685,8,0.438088508,133,127.4748669,290.4967475,72481,2320.875592,491230,0.061538462,734,728,0
