screen_name,device_count,fav_avg,fav_max,fav_std,fav_total,len_mean,rt_avg,rt_max,rt_std,rt_total,time_delta,follower,friends,eleted
Sarulislam,3,0.12745098,11,0.818554065,26,114.7254902,268.7941176,6475,769.0745437,54834,0.157635468,487,1220,1
mark4ceredigion,5,7.421487603,46,10.29864154,898,129.7768595,16.65289256,970,87.45470712,2015,0.266666667,5000,3595,0
sj_robinson,5,0.765957447,7,1.417410974,36,122.2765957,106.4893617,2024,323.0981586,5005,0.630434783,1789,1953,1
AlexChalkChelt,1,0,0,0,0,111,3,3,0,3,,5000,503,1
harriescoffee,3,0.128205128,2,0.403795276,5,124.9230769,147.3333333,1562,290.6597564,5746,0.815789474,2698,3018,1
LabourSJ,4,4.444444444,116,12.05708714,1160,114.8505747,105.9655172,5994,540.1769778,27657,0.123076923,5000,2741,1
Nicola_Knight1,3,0.118811881,5,0.458591517,36,125.3234323,82.94059406,5987,446.6919145,25131,0.105960265,1217,2113,1
curryannemarie,2,0,0,0,0,109.1,283.3,1348,425.8605523,2833,3.111111111,176,209,0
joenaitta,3,0.342857143,4,0.73456915,24,95.78571429,79.15714286,2003,273.2113068,5541,0.420289855,209,264,0
Roobotham,2,0.791044776,15,2.662830463,53,122.8955224,1091.328358,13076,2097.890628,73119,0.409090909,488,284,1
ajsmith_libdem,1,0.125,1,0.330718914,1,108.25,91.875,401,158.2003773,735,1.571428571,230,180,0
Ed_Miliband,4,4954.232143,39844,8839.712431,277437,115.1071429,2582.857143,22991,4876.443674,144640,0.563636364,5000,1544,0
IanAustinMP,4,5.88,171,21.57526979,441,105.1733333,50.97333333,1807,286.4779211,3823,0.432432432,5000,1778,0
JonBramall,1,0.075,1,0.263391344,3,124.975,812.45,6572,1539.176873,32498,0.666666667,667,1925,0
StewartHosieSNP,4,24.97916667,562,75.75467246,2398,125.3645833,212.3020833,2016,344.5408515,20381,0.336842105,5000,905,0
whyteleafedavid,3,0.416058394,7,1.057764726,57,114.2043796,2500.656934,225279,19490.64757,342590,0.213235294,368,239,1
carl1545,3,2.108108108,32,5.326038961,234,123.8648649,130.045045,5706,700.5655037,14435,0.281818182,2816,4874,1
Craig_R_Martin,2,0.345153664,45,2.407439005,146,120.9739953,2229.167849,218526,13493.4265,942938,0.075829384,672,607,0
ElishaMcC_SF,1,1.736111111,45,6.853614325,125,127.2222222,37.93055556,449,62.9822123,2731,0.422535211,5000,889,1
andyredfern,3,1.125,4,1.494782593,18,106.875,13.125,182,43.76196265,210,1.6,1015,639,0
danielslaw,2,0.611111111,5,1.339107866,22,126.8333333,1.055555556,18,3.205415942,38,0.914285714,486,783,0
RichardGrahamUK,2,2.572649573,18,3.402654166,301,127.0512821,48.94017094,1591,188.0161064,5726,0.275862069,5000,592,0
gylabour,4,0.634615385,13,1.635293977,66,121.7980769,476.6057692,7429,1124.329094,49567,0.300970874,987,1057,1
TulipSiddiq,2,11.08743169,412,35.47435009,4058,106.4234973,976.6393443,72481,5551.351721,357450,0.087671233,5000,1295,0
nickperrylibdem,3,0.381944444,27,1.823825831,110,128.9583333,1020.510417,159472,9616.688473,293907,0.111498258,639,246,1
William_Wragg,2,10.2,34,11.51347037,153,130.7333333,1147.733333,11882,3135.644824,17216,1.071428571,5000,1184,1
Hemellabour,5,1.360902256,12,2.146297199,181,114.0300752,108.6466165,2084,318.8751422,14450,0.242424242,489,474,1
mikekatz,6,3.476973684,67,7.202850043,1057,126.5855263,257.4276316,18555,1528.788935,78258,0.105610561,4324,2454,1
bphillipsonMP,2,4.769230769,36,9.680701231,62,103.6923077,6.153846154,47,13.224954,80,2.416666667,5000,1971,1
gummerben,3,3.438423645,45,6.766325012,698,100.2955665,71.23152709,5102,404.1733406,14460,0.153465347,5000,570,1
EmilyThornberry,5,69.95535714,3507,255.4555066,31340,110.7879464,624.0133929,18964,2093.328616,279558,0.071588367,5000,1253,1
jenniferdnadel,2,5,25,7.9102104,70,120.3571429,2842.357143,38054,9767.336423,39793,2.153846154,2748,580,1
AlanBrownSNP,2,14.35714286,66,19.98430507,201,113.1428571,60.07142857,446,117.0088301,841,2.461538462,5000,430,0
clairethomas1,3,0.857142857,7,1.315139474,48,121.7321429,43.66071429,1096,152.5397228,2445,0.563636364,1088,961,1
RogMull,5,14.79259259,522,40.1780475,3994,111.9481481,44.48888889,1537,134.5097748,12012,0.118959108,5000,2248,0
RachelReevesMP,5,7.405844156,236,18.02255707,2281,116.5519481,460.7142857,38054,2814.896608,141900,0.104234528,5000,3672,1
MagsLewisGreen,3,0.35,10,1.309580085,56,126.55625,514.94375,52838,4185.970216,82391,0.201257862,558,289,1
ShaunBaileyUK,4,7.384615385,637,55.86120701,1056,110,51.85314685,1441,165.8446892,7415,0.225352113,5000,1022,1
CPALewisham,3,0.078125,2,0.321358809,5,119.515625,259.375,6113,982.7698977,16600,0.492063492,90,161,1
AshleyGunstock,3,0.382352941,5,1.057597329,13,128.9117647,279.8529412,2682,617.39739,9515,0.878787879,919,715,1
BenBloryman,2,1,6,1.44278642,98,126.2346939,1610.173469,63148,8248.492901,157797,0.319587629,311,378,1
Kristoforbrown,3,1.344262295,48,4.956814306,164,111.6639344,962.8278689,43053,4713.32332,117465,0.26446281,1315,996,1
SeguraLiverpool,1,2.342342342,22,4.564839173,260,96.07207207,810.0990991,37408,4636.246525,89921,0.290909091,2300,2802,0
lucianaberger,3,37.87417219,1624,152.4353431,5719,86.21854305,85.90728477,2772,292.1365768,12972,0.213333333,5000,5000,1
granted76,3,2.1875,11,2.920161597,70,123.875,596,15161,2646.671707,19072,1.032258065,428,1112,1
Dunne4Ludlow,3,9.333333333,105,18.13637518,476,118.7647059,9.705882353,277,38.44134524,495,0.64,5000,821,1
dean_r,4,1.408536585,76,6.683446993,231,123.0243902,499.847561,24757,2603.546281,81975,0.153374233,3150,2660,1
CllrPauline,4,0.274725275,6,0.771268886,25,112.4395604,103.7802198,4573,509.1074673,9444,0.333333333,657,645,1
iainastewart,4,3.282051282,29,6.332450888,128,105.9230769,186.6923077,4988,799.5076098,7281,0.842105263,5000,456,0
ruthjoneswales,3,2.767241379,85,8.589646694,321,121.887931,335.8103448,22991,2162.423301,38954,0.269565217,751,174,1
RobertJenrick,1,6.153153153,222,22.04303661,683,117.5045045,180.5225225,5102,676.2443432,20038,0.290909091,5000,993,1
pippabartolotti,4,1.950819672,29,3.81294701,357,123.7650273,12.69398907,239,39.29869249,2323,0.164835165,2839,1181,1
caoimhemcneill,1,2.071428571,51,7.164040019,145,118.3285714,407.4571429,18555,2448.971689,28522,0.434782609,1439,2027,1
AndrewMuirNI,3,3.602150538,54,7.694628464,335,126.7419355,7395.892473,303008,40541.71721,687818,0.347826087,3443,1434,1
KevanJonesMP,3,5.526315789,40,7.5605283,315,80.38596491,138.8245614,3816,605.9246124,7913,0.464285714,5000,5000,0
dougmswanney,6,2.211072664,83,7.543673205,639,123.7785467,956.7404844,38054,3554.581639,276498,0.111111111,470,285,0
Robin34t,0,,,,0,,,,,0,,256,104,0
Charley_P,3,1.725146199,102,8.283740811,295,124.877193,770.0994152,15730,2232.232179,131687,0.188235294,1318,1321,1
JustinTomlinson,3,2.101694915,33,5.167351599,124,125.5254237,439.8813559,8159,1337.390554,25953,0.534482759,5000,1675,1
garyupnorth,3,0.433823529,6,0.896908136,59,100.625,43.18382353,4276,376.2821259,5873,0.237037037,320,233,0
ALewerMBE,5,2.145454545,17,4.100634903,118,128.5818182,350.4,4988,939.9601848,19272,0.574074074,2628,2898,1
HughinNorfolk,2,0.174603175,4,0.655615125,11,116.031746,130.1269841,3796,508.7430041,8198,0.419354839,781,1338,0
hollidb,2,0.412698413,6,1.058624254,78,120.5291005,233.2222222,13766,1088.826436,44079,0.164893617,515,104,0
Yellowsiskin,2,0.474358974,5,0.943593227,74,116.3461538,582.8397436,18555,2277.361706,90923,0.206451613,500,1330,0
TamaraGalloway,1,0.666666667,2,0.788810638,10,113,131.7333333,1207,344.9478157,1976,2.214285714,141,117,0
JohnnyMercerUK,6,20.53666667,494,41.35523331,6161,113.52,39.80333333,4988,297.8213749,11941,0.107023411,5000,1268,0
esbagshaw,7,3.334482759,121,9.507085411,1934,117.7534483,210.1465517,20923,1515.620445,121885,0.041450777,5000,3047,1
FitzMP,4,4.039370079,40,7.058140522,513,126.488189,12.56692913,336,34.42041844,1596,0.253968254,720,1012,1
geraldvjuk,3,7.571428571,77,11.32993146,371,126.7959184,46.20408163,1780,250.8455073,2264,0.645833333,5000,1641,1
RhonddaPlaid,3,7.227272727,75,16.3670451,636,125.9545455,29.03409091,250,43.97376513,2555,0.356321839,777,1416,1
KarenClydach,3,0.558333333,8,1.230147913,67,113.1166667,332.75,22788,2161.165215,39930,0.260504202,453,187,1
JesmondDan,2,0.611111111,5,1.458267194,11,122.2777778,833.3333333,5493,1388.715114,15000,1.352941176,1407,2359,1
JamesDuddridge,3,1.024475524,26,3.275693847,293,129.8951049,292.6678322,15414,1081.682886,83703,0.112280702,1113,893,1
PhilipHammondUK,2,72.85135135,583,89.05702431,5391,125.4189189,40.72972973,346,48.62717995,3014,0.438356164,4929,1386,0
RLong_Bailey,3,67.26315789,1308,184.8904205,6390,92.96842105,1087.084211,25595,3372.428257,103273,0.329787234,5000,1902,1
paulsample2020,5,1.181184669,57,3.360758582,678,82.15853659,51.04878049,4761,317.2394007,29302,0.055846422,870,1259,0
PaulBlomfieldMP,3,9.507692308,66,10.24563408,1236,114.9384615,7.076923077,51,6.719220862,920,0.248062016,398,845,1
nick_clegg,3,688.8571429,4872,1031.58412,33754,129.6530612,552.7346939,3796,635.3365098,27084,0.666666667,1642,1219,0
HannahFAbbey,2,0.341176471,12,1.491567996,29,126.4705882,152.2,3796,464.9904439,12937,0.380952381,356,267,0
markblackburn,4,2.493150685,142,11.80564444,364,115.5684932,314.630137,41746,3443.943517,45936,0.220689655,623,677,0
RobPearson_1,5,1.675,12,2.349335012,134,117.5375,189.75,6392,924.8139205,15180,0.392405063,369,1150,1
catherinerowett,2,0.296875,10,0.991836798,95,121.503125,1789.6125,229702,13423.4339,572676,0.10031348,2753,2604,1
SeemaKennedy,5,4.404494382,57,9.878724274,392,125.9775281,121.505618,6026,657.7169933,10814,0.363636364,5000,1296,0
GitanjaliG,2,0.261261261,13,1.326865246,29,125.036036,153.8288288,3796,545.1407434,17075,0.263636364,360,840,1
emmabishton,4,2.949494949,66,7.159614201,292,116.8686869,182.989899,6526,884.2666253,18116,0.316326531,362,181,1
Socialistsmithy,3,0.332129964,13,1.194820415,92,126.2418773,929.6209386,12976,1814.092514,257505,0.115942029,5000,3884,1
Laura_Pictor,3,1.337719298,98,6.629610482,305,120.1140351,306.9298246,10398,1248.836432,69980,0.140969163,1764,2715,1
stevedouble,2,3.615384615,16,4.616666489,47,100.8461538,38.30769231,479,127.2329085,498,2.666666667,80,193,1
ConorMcGinn,4,41.93,3682,365.9173474,4193,133.58,505.7,18096,2113.023102,50570,0.323232323,1468,669,1
ThomasMorrison,3,0.714285714,4,1.084209483,50,97.81428571,141.5714286,4614,611.4808155,9910,0.463768116,828,1375,1
JeremyLefroy,3,1.138888889,5,1.566183929,41,120.75,437.1111111,11714,1941.387831,15736,0.914285714,5000,2238,1
DaveMazzJones,3,2.166666667,10,3.270236145,39,100.7777778,42.22222222,366,94.06767986,760,1.294117647,1173,1000,0
pete4stour,3,0.258064516,6,0.949286385,16,121.6612903,214.7096774,6602,896.3945234,13312,0.524590164,5000,675,1
Strangfordgreen,3,1.596491228,19,3.865545735,91,127.0701754,23.03508772,898,117.4182754,1313,0.535714286,633,669,1
sw16alex,2,0.75,10,1.633483771,78,121.7115385,431.1057692,32008,3130.927372,44835,0.300970874,5000,640,1
NiallHodson,2,0.111111111,1,0.314269681,3,112.4074074,565.037037,12557,2359.225257,15256,1.076923077,5000,436,1
amnajahmad,2,1.833827893,64,5.487697155,618,119.6557864,776.3501484,218525,11909.59253,261630,0.095238095,1642,1325,0
GeraintDaviesMP,1,6.092105263,50,7.73436901,463,132.4078947,47.93421053,2772,314.7366207,3643,0.4,717,1284,1
PatmccarthyPat,4,0.537037037,4,0.896762964,29,122.1851852,175.037037,5690,816.0435483,9452,0.528301887,5000,5000,1
MartinBrampton,3,0.091240876,7,0.535999571,25,123.4087591,431.6751825,9288,1295.04993,118279,0.117216117,894,1185,1
vincecable,3,25.75925926,1060,97.50284615,6955,112.4148148,119.4185185,3796,384.6865858,32243,0.118959108,349,131,0
katherinedunne,3,2.023584906,21,3.899009354,429,118.4103774,133.6603774,6689,708.9504119,28336,0.151658768,5000,2993,0
wgwynwilliams,4,0.810344828,9,1.686221,47,119.362069,3996.017241,218526,28458.57212,231769,0.543859649,295,678,1
LiverLibDems,2,1.181818182,29,4.101717324,91,126.1428571,203.6883117,1702,360.9993798,15684,0.421052632,2239,4601,1
aliciaclarke27,2,2.402515723,23,4.533758069,382,112.4968553,604.6981132,20500,2851.318673,96147,0.202531646,762,970,1
lisanandy,2,37.77464789,230,47.36736774,2682,105.4225352,995.7042254,51685,6366.995819,70695,0.457142857,5000,523,1
jackielibdem,3,2.846153846,16,2.937716378,148,125.8846154,2.846153846,9,2.475919529,148,0.607843137,5000,5000,1
AdamAfriyie,2,9.05,29,6.538157233,181,135,4.05,15,3.353729268,81,1.684210526,756,762,0
CllrCliveJones,3,0.47826087,4,1.09820269,11,109.1304348,55.56521739,998,203.6236567,1278,1.318181818,476,2051,1
Mark4WyreForest,3,0.335403727,22,1.94631073,54,130.7888199,339.2111801,22143,1768.310818,54613,0.2,5000,747,1
RachaelMaskell,6,12.55813953,215,27.96102131,2700,114.5302326,236.772093,17390,1519.012932,50906,0.14953271,368,110,0
Emily4Aberconwy,4,3.297935103,228,13.07465613,1118,117.4955752,531.5722714,38525,2753.933119,180203,0.091715976,441,498,1
wilsjen,6,0.62202381,69,4.073358939,209,113.702381,1546.678571,225281,13238.07113,519684,0.092537313,2335,544,0
DanJarvisMP,2,37.86363636,525,81.39717186,4165,120.0363636,30.4,452,55.78712787,3344,0.293577982,892,766,1
AEuropeanBrit,4,1.827272727,64,5.631662262,402,124.3181818,1431.136364,218526,15170.76819,314850,0.141552511,5000,1497,1
LD4Bassetlaw,4,0.409090909,15,1.691129018,45,123.3454545,3607.181818,229700,24831.4554,396790,0.293577982,1428,1636,1
GerryCarrollPBP,4,1.387096774,15,3.470404079,43,106.483871,1062.806452,12620,2857.851882,32947,1.066666667,561,235,1
jpkemp94,3,0.402597403,5,0.915377153,31,110.3896104,2495.857143,96903,12890.41503,192181,0.421052632,5000,1661,1
BNP_Bexley,2,1.449704142,28,4.077519902,245,131.852071,26.72189349,1353,103.3238698,4516,0.19047619,666,549,1
ColinGreenLD,4,0.407692308,10,1.225976244,53,125.8384615,3359.869231,404775,35348.61654,436783,0.248062016,194,234,0
steve_mccabe,3,5.417910448,34,8.52415226,363,127.9701493,1079.567164,38841,4802.975422,72331,0.484848485,5000,706,1
PaulMaynardUK,2,0.571428571,4,1.399708424,4,84.57142857,1.285714286,4,1.749635531,9,5,171,154,1
Kiwi317,1,0.130434783,4,0.61179336,6,115.6304348,3861.456522,28991,6983.130025,177627,0.666666667,455,265,0
ConorBurnsUK,3,7.8515625,522,47.79318889,1005,112.9140625,156.5859375,4987,502.757405,20043,0.244094488,1833,557,1
dave4bmthwest,2,1.7,11,2.647640459,34,111.6,251.7,3042,767.8978513,5034,1.631578947,1270,863,1
mgjewellLD,1,0,0,0,0,132.2,541.88,3918,937.3368368,13547,1.291666667,441,498,0
GeorgePBGrant,3,1.489010989,77,6.203277236,271,118.6318681,387.8461538,17340,1826.894936,70588,0.171270718,2335,544,1
bradfordgreens,3,0.653846154,30,4.12256742,34,128.2884615,171.6923077,2405,429.4379394,8928,0.588235294,892,766,1
SalmaYaqoob,3,8.67826087,75,10.98936073,1996,119.0521739,33.3826087,4668,322.3736984,7678,0.139737991,5000,1497,0
Ameet_Jogia,2,1.52,14,3.806520721,38,122.76,3110.24,67255,13180.58859,77756,1.041666667,1428,1636,0
GarethPBarrett,5,2.042780749,97,7.523104432,382,122.5294118,41.86096257,4766,354.5393968,7828,0.172043011,561,235,1
lloyd_rm,3,4.831081081,216,19.15350103,715,124.0878378,111.5540541,3928,493.7511722,16510,0.210884354,5000,1661,1
FrancoisLoi,4,0.447058824,10,1.393310762,38,122.3764706,315.6588235,9270,1337.587095,26831,0.333333333,666,549,1
jamckier,1,1.25,9,2.070627924,25,111.55,2584.35,38841,8484.18153,51687,0.789473684,194,234,0
Jochurchill4,3,6.563636364,23,6.143033412,361,126.5636364,10.18181818,116,19.71993999,560,0.555555556,5000,706,0
SWEValleys,1,0.0625,1,0.242061459,5,101.4625,1179.5125,56283,6368.422424,94361,0.405063291,171,154,1
WayneDavid_MP,2,3.006756757,47,7.826235005,445,129.6959459,231.8918919,22161,1822.986602,34320,0.217687075,5000,1091,1
DrJohnHayward,2,1.252427184,9,1.761059073,129,137.5533981,20.41747573,1887,184.8364548,2103,0.294117647,455,265,1
Dadgey,4,2.677966102,112,9.686802738,474,100.559322,127.4689266,5922,552.6439178,22562,0.170454545,1833,557,0
as_penarth,3,1.590163934,22,3.303634606,194,128.1393443,53.2704918,1579,181.9190523,6499,0.26446281,1270,863,1
Emina_ibrahim,1,1.501831502,29,3.286251237,410,128.3992674,515.3919414,67255,4520.510904,140702,0.117647059,3679,2429,1
mmaxwellscott,1,3.630630631,34,6.790199519,403,107.8198198,7.234234234,192,23.3720226,803,0.290909091,1263,818,1
JoeCookeLabour,4,1.673076923,33,4.681063135,87,124.2115385,843.4615385,18095,2941.738101,43860,0.568627451,536,745,1
bigbuzzard,3,0.7,7,1.417744688,21,108.6666667,2604.4,38054,7790.069763,78132,1.103448276,1267,2126,1
seankellywalsh,2,1.671328671,91,7.764700674,239,117.8601399,794.5594406,25181,3669.996166,113622,0.225352113,1509,1578,0
MaryRobinson01,3,10.4025974,198,26.06797296,801,119.7662338,95.83116883,4520,530.4733099,7379,0.421052632,5000,329,1
vickyford,2,6.097674419,87,8.563565014,1311,113.7813953,5133.860465,1086044,73890.43593,1103780,0.14953271,5000,1041,0
Louise_Rowntree,4,4.763231198,101,10.33894585,1710,120.0696379,135.2534819,20802,1320.794091,48556,0.089385475,1777,1460,0
ChichesterUKIP,2,0.083333333,1,0.276385399,3,105.9166667,978.9722222,9053,2263.674158,35243,0.657142857,100,171,1
DisgruntledRad,1,2.542857143,119,11.37878441,356,111.05,2.457142857,94,11.07788752,344,0.230215827,535,311,1
hgaffney48,1,0,0,0,0,91,10.5,18,7.5,21,19,693,246,0
Greens4CV,2,0.192307692,12,1.201576873,20,131.7980769,1307.884615,38841,5137.131874,136020,0.310679612,291,381,0
AnnClwyd,5,3.191489362,38,6.495950614,600,113.6861702,995.893617,38841,3401.130356,187228,0.171122995,5000,1131,1
peterjharris66,3,12.92413793,549,51.71567931,1874,125.2413793,356.3448276,20500,1798.542887,51670,0.215277778,2462,2085,0
CouncillorLes,4,1.01242236,17,2.175491885,163,105.7391304,139.7701863,15414,1214.407011,22503,0.2,1200,930,1
natashamillward,2,2.080924855,49,6.556498366,360,122.2427746,1668.520231,25434,4030.63674,288654,0.180232558,1530,1018,1
JonBall,5,1.877828054,513,20.1928524,1245,120.2006033,743.6425339,207536,8849.008918,493035,0.048338369,4248,4999,0
VirendraSharma,2,5.078651685,176,18.86273582,452,126.3483146,189.0786517,7848,854.6694771,16828,0.352272727,5000,570,1
Caroline_Ansell,0,,,,0,,,,,0,,4701,2051,1
FoysolChoudhury,1,2.277372263,26,5.058388894,312,126.0145985,23.09489051,652,78.85595138,3164,0.235294118,5000,5000,1
jon_whitehouse,1,1,1,0,1,37,2,2,0,2,,1106,1311,1
ErewashGreen,5,0.760330579,19,1.924289258,92,116.9834711,205.3140496,13766,1302.69587,24843,0.233333333,149,106,1
DavidIons,2,0.16,3,0.611882342,4,124.88,736.4,15414,3007.364733,18410,0.958333333,135,301,1
noreen_campbell,3,0.177777778,6,0.901576123,8,114.4444444,73,1488,264.6414766,3285,0.636363636,404,249,1
telliott_UUP,3,8.797101449,61,13.74991933,607,127.0434783,96.28985507,5448,650.7166195,6644,0.455882353,5000,533,0
LynneBeaumont,2,0.329268293,4,0.81232695,27,112.6219512,2984.719512,207536,22830.08577,244747,0.358024691,2445,2428,1
MatthewJC93,2,0.7,7,1.389244399,35,128.68,30.16,986,153.8696019,1508,0.632653061,464,447,1
GlasgowPam,4,7.106796117,283,20.91506756,2928,122.6359223,609.9441748,150593,7557.470684,251297,0.077858881,2471,1364,0
BenDC_,2,0.72,43,3.893789928,90,114.272,366.776,8974,1279.327704,45847,0.25,372,572,1
alanejdurrant,2,0.745454545,8,1.516193581,41,121.1818182,687.4,13668,1968.544636,37807,0.537037037,731,1499,1
Byron_Davies,3,4.265486726,64,9.321226798,482,128.7079646,87.76106195,1345,249.2952642,9917,0.285714286,4108,1009,0
GraveshamGP,2,0.581395349,3,0.784517572,25,96.6744186,46.79069767,773,145.1192866,2012,0.642857143,388,283,0
JHowellUK,1,2.666666667,7,3.144660377,16,136.6666667,51.33333333,156,68.53628398,308,2.6,4219,158,0
markargentLibDe,3,1.191666667,21,2.667070282,286,123.1875,160.1958333,5301,563.349284,38447,0.133891213,575,449,1
steasap,1,0.725,6,1.396200201,29,109.375,1717.25,38840,6942.095565,68690,0.820512821,1752,1895,1
BimAfolami,2,2.24,7,1.839130229,56,136.68,2.08,14,2.784528685,52,0.875,4582,1139,1
UKIPWebb4London,3,1,4,1.460593487,15,84.06666667,366.4666667,4897,1219.235053,5497,1,2483,952,0
PaulEdgeworth,2,0.764705882,7,1.879593566,26,96.82352941,1910.558824,25181,5150.013702,64959,0.939393939,1034,790,1
Phelimmac,2,1.038022814,36,3.188393741,273,131.5437262,326.1825095,20920,1917.97056,85786,0.122137405,3204,1686,1
JDjanogly,3,2.833333333,10,3.152600338,85,93.76666667,2292.066667,62108,11119.21839,68762,1.103448276,5000,1080,0
CambridgeMagpie,3,2.505617978,30,5.491819443,223,120.6629213,73.70786517,1611,270.7760052,6560,0.352272727,1236,729,1
ChrisChapman86,2,1.65060241,32,4.410922191,137,135.8192771,208.0240964,4134,532.0495261,17266,0.390243902,1538,1122,1
charlotte4ippy,6,0.326086957,16,1.489883973,45,118.2898551,133.5,3890,458.8160449,18423,0.197080292,25,21,1
sandyofipswich,2,2.93442623,105,9.263363737,537,130.5956284,681.9016393,22161,2849.994812,124788,0.175824176,4524,4120,0
richdick,2,1.678571429,10,1.977015032,141,113.75,53.98809524,3796,413.8070201,4535,0.361445783,1053,2241,1
MickScrimshaw,2,1.214285714,8,1.575643697,85,118.9142857,0.385714286,6,0.883060541,27,0.463768116,660,554,1
christinemackay,3,0.589285714,8,1.306259459,33,111.8392857,19458.98214,1086059,143820.4559,1089703,0.581818182,347,281,1
AngelaCrawley30,3,13.11656442,192,26.39654947,2138,107.6809816,67.37423313,1314,184.3397798,10982,0.197530864,5000,1960,1
CatSmithMP,4,76.67142857,1326,198.8505341,5367,115.0857143,74.18571429,889,173.0774635,5193,0.449275362,5000,2490,1
garethmdaviesuk,2,2.952380952,18,3.804460921,124,126.547619,5.857142857,120,18.37256162,246,0.780487805,5000,1272,1
alexsobel,4,2.220183486,155,12.27577446,484,101.0183486,1165.793578,225279,15233.53206,254143,0.147465438,5000,3336,0
JoPlattMP,3,13.6641791,478,44.63750248,1831,115.2835821,938.9104478,96900,8451.766929,125814,0.240601504,5000,2863,1
KellyMarieLD,4,3.215753425,193,11.19295393,1878,115.7893836,21.77054795,1229,104.2796166,12714,0.054888508,5000,4314,1
ChrisWorsey,4,1.094339623,13,2.204319524,116,93.83018868,3834.962264,218524,22778.923,406506,0.304761905,1456,564,0
CKConservative,4,2.577777778,112,9.163427037,580,124.2311111,340.04,28831,2216.772724,76509,0.138392857,1905,4900,1
HelenGrantMP,5,2.728395062,19,3.858651801,221,130.5185185,98.49382716,4024,472.9481772,7978,0.4,5000,914,0
EdwardsEconomy,3,0.487012987,12,1.499943778,75,111.8896104,513.1363636,22991,2391.553044,79023,0.209150327,1340,508,1
rachaelashah,3,1.685185185,25,3.824018025,91,109.037037,87.85185185,2515,357.041828,4744,0.528301887,1351,2072,0
spelmanc,2,1.559322034,15,3.386269316,92,123.6949153,57.23728814,1055,197.015128,3377,0.517241379,5000,886,1
GreeninBeds,3,0.517799353,8,1.283643812,160,117.8834951,753.7022654,127132,7387.106897,232894,0.103896104,1399,3197,1
MarkLancasterMK,2,1.772277228,37,5.048048713,179,122.950495,318.4356436,10532,1267.858422,32162,0.32,5000,443,1
veronicakgerman,1,0.166666667,1,0.372677996,1,42.83333333,0.166666667,1,0.372677996,1,1.8,551,210,0
DesmondSwayne,2,10.3,62,13.40186554,206,66.3,3.3,18,3.861346915,66,1.526315789,4191,275,1
DavidWatts12,4,0.193548387,3,0.533965979,30,120.1870968,568.2967742,19048,1870.077311,88086,0.207792208,1485,2195,1
newburygreens,4,1.185463659,62,3.823904397,473,122.7969925,545.1052632,72482,4235.53434,217497,0.08040201,514,414,1
CatMcKinnell,3,2.42,73,7.685544873,605,125.26,848.796,38054,3607.882045,212199,0.128514056,5000,795,1
alisonjwhalley,4,0.307692308,3,0.694441157,16,120.7692308,97.32692308,1707,319.9883845,5061,0.607843137,1020,1626,0
taffgorman,3,0.75,25,3.468955728,39,112.4038462,181.5961538,6474,915.0606172,9443,0.588235294,693,1343,1
jessicamordenmp,3,5.456140351,62,11.23757821,622,119.1578947,291.2105263,18096,1788.108387,33198,0.283185841,5000,1952,1
PaulFlynnMP,4,43.98604651,759,105.2733973,9457,133.0790698,394.0372093,18722,1897.06149,84718,0.14953271,5000,2571,0
AJonesEvans,3,2.617021277,39,7.387606619,123,127.4680851,58.21276596,2244,322.5862205,2736,0.673913043,1160,1291,1
AnneMarieMorris,2,3.538461538,7,2.061194001,46,132.7692308,1.692307692,3,0.821313712,22,1.25,5000,605,1
YvetteCooperMP,2,190.1698842,4374,501.3107165,49254,126.2316602,1352.084942,41799,4061.768608,350190,0.124031008,5000,744,1
cara_mcshane,2,4.684782609,71,12.60859726,431,127.5652174,186.3369565,12215,1318.323905,17143,0.351648352,1354,1370,1
PatriciaOLynn,3,2.071428571,50,6.445064313,377,120.5824176,14.6043956,439,52.41903838,2658,0.17679558,1101,1486,0
StephenBBurke,3,0.418338109,24,1.70866881,146,126.5243553,149.0659026,18642,1097.214302,52024,0.091954023,3169,4909,1
OwenPaterson,3,8.303703704,65,9.922868518,1121,123.2,88.95555556,6670,594.5913364,12009,0.23880597,5000,383,1
LiamFox,2,14.71304348,180,26.30746801,1692,122.9304348,68.19130435,584,96.20023462,7842,0.263157895,5000,1204,1
andybentley1965,4,0.769230769,7,1.648021945,40,120.7115385,105.9615385,3890,535.1690589,5510,0.607843137,194,481,1
kitmalthouse,3,0.463414634,4,0.913250987,19,132.5365854,69.31707317,811,176.2223428,2842,0.8,5000,505,0
ABridgen,2,1.142857143,8,2.799416849,8,123.7142857,90.71428571,331,133.4709324,635,4.333333333,5000,1260,1
dob86,5,0.876344086,10,1.324207846,163,102.7150538,54.65591398,3269,338.966741,10166,0.172972973,428,907,1
TasminaSheikh,3,32.85062241,1325,95.04523104,7917,122.0165975,569.2406639,67257,4474.995043,137187,0.133333333,5000,695,0
garthharkness,3,0.276836158,7,0.757019984,49,107.4632768,60.9039548,1343,177.1132832,10780,0.181818182,882,1209,0
AdamKing_Green,5,0.395604396,9,0.909402906,144,98.96978022,17.18406593,863,84.87966057,6255,0.085399449,94,86,0
JimfromOldham,5,15.34934498,207,25.63516727,3515,118.7336245,179.0524017,22992,1600.226143,41003,0.140350877,5000,1938,0
JoJohnsonUK,2,7.448275862,110,22.05101641,216,130.1034483,43.79310345,743,133.9856861,1270,1.142857143,5000,491,0
